shipment_id,origin,destination,distance_km,cost
88252,China,USA,9241,3978
88253,China,China,371,1991
88254,China,India,7659,1731
88255,India,China,5576,2534
88256,India,India,7622,1815
88257,Germany,China,1742,502
88258,USA,USA,7814,250
88259,USA,USA,6010,2298
88260,China,India,7560,4372
88261,USA,India,9718,1007
88262,Germany,China,8864,3008
88263,Germany,USA,5332,2963
88264,China,Germany,3995,2100
88265,China,Germany,4014,1067
88266,USA,China,7923,2133
88267,USA,Germany,5118,4769
88268,USA,USA,9368,2725
88269,USA,China,3228,4828
88270,USA,USA,690,1736
88271,Germany,China,4134,2501
88272,China,India,3674,4676
88273,China,China,372,1814
88274,Germany,China,399,4970
88275,USA,USA,468,713
88276,India,China,3028,4955
88277,India,Germany,6402,3441
88278,China,Germany,920,1294
88279,USA,China,6808,468
88280,China,USA,302,1847
88281,Germany,USA,1130,2420
88282,Germany,USA,812,2500
88283,India,India,7479,2395
88284,USA,China,236,829
88285,Germany,Germany,2790,4358
88286,China,India,1742,3030
88287,USA,Germany,5205,4238
88288,USA,China,6624,3902
88289,India,China,4871,4496
88290,USA,USA,5956,1727
88291,USA,China,6499,3100
88292,Germany,USA,718,1401
88293,USA,Germany,6192,2728
88294,India,China,6570,2865
88295,USA,USA,773,173
88296,USA,Germany,2804,3558
88297,Germany,India,6013,4620
88298,Germany,India,683,1719
88299,USA,Germany,2048,3344
88300,Germany,Germany,3121,2141
88301,China,China,3302,2917
88302,China,USA,2094,3991
88303,India,USA,6124,3868
88304,USA,Germany,1083,779
88305,Germany,USA,9822,649
88306,China,China,9265,2650
88307,India,Germany,496,370
88308,India,Germany,5866,859
88309,India,India,5481,579
88310,India,USA,174,3184
88311,China,USA,235,4014
88312,Germany,China,1505,4917
88313,China,India,6919,4357
88314,China,Germany,6403,559
88315,Germany,USA,9919,3069
88316,Germany,China,5230,2315
88317,Germany,Germany,6230,2377
88318,Germany,India,645,943
88319,China,China,2558,3814
88320,India,China,2863,182
88321,Germany,China,1530,1604
88322,India,USA,9604,729
88323,India,Germany,6501,2993
88324,India,China,3124,3322
88325,India,USA,3832,3047
88326,India,Germany,7186,2325
88327,India,India,1235,3486
88328,China,USA,6502,2374
88329,China,Germany,5485,4661
88330,China,USA,2321,2321
88331,USA,Germany,3063,1739
88332,China,Germany,6312,265
88333,China,India,7803,1685
88334,Germany,India,7683,1401
88335,USA,USA,4422,1848
88336,China,China,3654,3625
88337,India,India,2259,2244
88338,Germany,India,7790,3930
88339,USA,Germany,6216,4407
88340,USA,Germany,377,4757
88341,USA,China,4099,1936
88342,India,China,6884,3792
88343,India,USA,5809,3590
88344,Germany,India,3246,2009
88345,Germany,China,6347,4055
88346,China,China,7242,4779
88347,USA,USA,6947,4701
88348,USA,China,6370,332
88349,China,China,2748,3028
88350,Germany,India,6258,2966
88351,Germany,China,9939,2843
88352,Germany,Germany,7650,4955
88353,China,China,2848,1951
88354,India,Germany,4887,1620
88355,India,China,9912,3653
88356,Germany,China,2568,2847
88357,USA,Germany,7912,3802
88358,India,Germany,617,1357
88359,USA,China,1849,235
88360,USA,India,192,975
88361,China,India,6103,4391
88362,China,Germany,8406,1520
88363,China,India,1230,4911
88364,India,China,3017,4416
88365,USA,China,8866,2123
88366,India,India,4106,170
88367,Germany,Germany,9014,1890
88368,India,India,7294,472
88369,China,Germany,927,2400
88370,India,USA,1689,3537
88371,China,China,4365,971
88372,USA,Germany,4559,217
88373,China,India,4747,961
88374,India,China,4701,1781
88375,USA,India,6858,120
88376,Germany,Germany,6661,1914
88377,China,India,2159,1496
88378,China,India,722,2472
88379,China,India,372,4894
88380,India,China,4988,1461
88381,USA,India,7015,2999
88382,China,USA,8329,3332
88383,India,Germany,3653,1616
88384,Germany,China,5639,759
88385,Germany,China,9074,4057
88386,India,USA,4546,3908
88387,USA,India,8759,3364
88388,India,Germany,7279,2354
88389,Germany,USA,7328,139
88390,China,China,3838,3689
88391,Germany,China,1604,1813
88392,China,Germany,6665,4402
88393,USA,USA,8939,2053
88394,China,USA,9267,4267
88395,China,Germany,8206,1773
88396,Germany,China,8845,2886
88397,India,USA,7048,1777
88398,China,China,4551,4542
88399,China,China,2398,1313
88400,Germany,Germany,2668,1001
88401,India,China,5825,1623
88402,China,India,2273,4663
88403,Germany,China,6256,217
88404,Germany,USA,3863,4843
88405,Germany,Germany,6617,1492
88406,India,India,2768,2872
88407,Germany,China,7502,2213
88408,USA,Germany,414,3324
88409,India,India,9126,2522
88410,China,India,1755,4229
88411,USA,India,2085,2814
88412,USA,China,5368,3507
88413,USA,India,8802,4016
88414,Germany,Germany,9462,315
88415,Germany,China,9528,4284
88416,China,USA,344,4175
88417,India,India,219,1501
88418,Germany,India,7847,117
88419,Germany,Germany,2122,1706
88420,China,China,6249,3776
88421,India,China,6841,1395
88422,Germany,USA,3128,4619
88423,India,Germany,2017,252
88424,China,USA,6277,2434
88425,Germany,India,6660,1022
88426,India,China,7434,4896
88427,Germany,India,834,697
88428,Germany,Germany,7705,4097
88429,China,India,2337,3329
88430,China,USA,1335,4551
88431,USA,USA,9370,1793
88432,China,USA,7490,2591
88433,China,India,9115,4100
88434,USA,India,8612,991
88435,USA,USA,5651,2760
88436,India,China,5455,3000
88437,Germany,USA,7476,4581
88438,India,India,8452,4407
88439,India,China,7190,3002
88440,India,India,4341,2542
88441,India,China,4567,2095
88442,Germany,India,1791,4662
88443,China,USA,1904,654
88444,USA,Germany,2967,1324
88445,Germany,USA,8768,3127
88446,India,India,2117,2030
88447,India,China,134,877
88448,Germany,India,9817,4670
88449,Germany,India,2208,459
88450,China,USA,9001,4399
88451,China,India,2679,1915
88452,Germany,China,6601,2447
88453,India,Germany,1580,420
88454,USA,India,113,2488
88455,India,USA,4081,3435
88456,USA,China,130,889
88457,China,Germany,9076,4078
88458,USA,USA,7766,1256
88459,USA,USA,8624,1950
88460,China,USA,9243,1128
88461,USA,USA,6959,1681
88462,USA,Germany,701,3619
88463,Germany,India,8223,576
88464,Germany,USA,2720,4731
88465,India,China,9574,2652
88466,China,Germany,8711,3925
88467,India,USA,5240,2819
88468,Germany,China,7241,4993
88469,Germany,India,1076,1047
88470,Germany,China,791,2494
88471,USA,India,2889,1211
88472,China,USA,963,1337
88473,Germany,USA,7295,897
88474,USA,USA,7150,4435
88475,China,India,8982,2850
88476,USA,USA,4362,4210
88477,Germany,India,896,4300
88478,India,USA,9558,424
88479,India,China,3740,291
88480,USA,India,4159,983
88481,India,Germany,1412,3157
88482,Germany,China,2549,3518
88483,USA,India,9443,573
88484,USA,USA,4187,4804
88485,India,India,6948,4325
88486,India,India,1889,723
88487,India,Germany,148,1241
88488,China,Germany,6732,2050
88489,India,India,865,3259
88490,USA,China,8985,4076
88491,Germany,USA,8003,4828
88492,India,India,7653,1918
88493,USA,India,1255,3565
88494,China,Germany,576,4549
88495,China,India,1213,4539
88496,USA,USA,278,2585
88497,Germany,China,9671,473
88498,India,China,3845,4218
88499,Germany,India,1455,768
88500,India,China,6953,127
88501,India,Germany,2399,4974
88502,India,Germany,3923,3366
88503,Germany,USA,2252,2007
88504,China,China,3981,1749
88505,China,China,4666,3369
88506,India,China,8453,2798
88507,China,China,5009,2586
88508,USA,Germany,4984,2338
88509,China,China,2837,3524
88510,Germany,China,4842,3195
88511,USA,USA,9443,120
88512,China,China,7158,416
88513,USA,USA,9436,1497
88514,India,Germany,2519,3592
88515,China,USA,2721,647
88516,Germany,USA,9021,1740
88517,India,China,2057,3642
88518,USA,Germany,1181,437
88519,India,India,9588,1846
88520,India,USA,8855,106
88521,USA,USA,4699,4673
88522,China,China,3519,269
88523,China,China,1288,2778
88524,China,USA,7576,3710
88525,USA,USA,1174,3462
88526,China,Germany,3912,3392
88527,Germany,China,5356,4604
88528,China,India,7219,3286
88529,USA,India,7773,3208
88530,China,USA,4003,2774
88531,China,India,1639,1459
88532,Germany,India,3691,2300
88533,USA,Germany,7763,127
88534,USA,China,1914,1577
88535,India,USA,5889,4266
88536,China,China,2355,2604
88537,India,India,5023,2762
88538,USA,India,4159,3252
88539,India,China,3868,703
88540,USA,India,2790,4844
88541,China,USA,978,2528
88542,India,USA,2201,218
88543,USA,India,6937,4857
88544,USA,USA,4100,4387
88545,Germany,China,8330,1212
88546,Germany,China,4418,1781
88547,USA,USA,6517,3144
88548,USA,Germany,2709,1698
88549,China,China,2814,925
88550,USA,USA,5864,1971
88551,India,China,7362,4901
88552,USA,USA,9022,4603
88553,India,India,7209,1090
88554,China,India,7709,807
88555,Germany,India,7131,3416
88556,Germany,USA,5047,4059
88557,Germany,India,2545,1684
88558,Germany,China,3947,4250
88559,USA,Germany,1257,725
88560,Germany,India,2458,1817
88561,Germany,Germany,8507,877
88562,USA,India,5247,1697
88563,India,China,8481,3451
88564,India,India,4224,1339
88565,India,India,4885,460
88566,China,Germany,6565,1857
88567,USA,India,4944,3315
88568,Germany,India,234,1356
88569,China,Germany,2922,665
88570,India,India,492,2531
88571,China,India,3801,1628
88572,Germany,Germany,4278,2973
88573,China,China,716,4146
88574,India,USA,2159,1944
88575,India,China,6209,4034
88576,USA,India,3207,3449
88577,Germany,Germany,9505,735
88578,USA,China,4351,2420
88579,China,China,7459,325
88580,India,India,2825,969
88581,India,USA,2319,2668
88582,India,India,8928,2906
88583,Germany,China,5553,3578
88584,India,USA,9514,3336
88585,USA,China,5827,173
88586,USA,USA,3331,2089
88587,USA,India,9750,174
88588,Germany,India,8811,4004
88589,India,China,7758,4840
88590,India,India,4917,3790
88591,India,India,5158,2076
88592,USA,China,178,3673
88593,India,Germany,709,3024
88594,China,USA,803,4457
88595,China,USA,9598,1620
88596,Germany,India,1064,4015
88597,USA,USA,3601,2266
88598,India,USA,1341,1769
88599,Germany,India,9598,2193
88600,India,China,1103,4101
88601,USA,USA,1322,3498
88602,India,USA,2310,1086
88603,India,USA,3251,1015
88604,Germany,India,7149,4331
88605,India,Germany,8132,3432
88606,China,USA,9258,3914
88607,China,USA,3876,4076
88608,India,India,3007,444
88609,India,Germany,5726,1306
88610,India,Germany,6368,508
88611,China,Germany,7694,1656
88612,USA,China,1196,4652
88613,India,China,2962,4541
88614,USA,Germany,7001,3617
88615,India,USA,8358,1427
88616,China,USA,7890,3933
88617,India,Germany,7329,4218
88618,China,Germany,6053,3366
88619,USA,India,4240,2985
88620,USA,China,4737,3119
88621,China,USA,1831,3400
88622,Germany,India,8779,4520
88623,Germany,Germany,2136,1903
88624,China,India,9134,1300
88625,Germany,Germany,7599,3951
88626,China,China,1751,1375
88627,USA,India,5253,4672
88628,Germany,India,8180,4232
88629,Germany,India,5534,699
88630,Germany,Germany,1185,4110
88631,Germany,Germany,8135,3365
88632,India,China,8378,499
88633,USA,India,2658,251
88634,China,USA,920,1995
88635,China,USA,5630,2565
88636,Germany,China,3611,3516
88637,Germany,USA,6265,2800
88638,Germany,Germany,4665,4971
88639,USA,India,1088,188
88640,Germany,India,8201,2316
88641,Germany,India,1860,2772
88642,China,Germany,8368,3977
88643,USA,China,5531,2073
88644,India,Germany,7353,2737
88645,USA,China,1756,4984
88646,Germany,India,943,2582
88647,USA,India,2129,4161
88648,USA,China,4397,872
88649,India,India,5891,2261
88650,China,Germany,181,163
88651,USA,Germany,7103,1689
88652,Germany,India,8630,2954
88653,India,China,9664,4920
88654,India,China,8155,3230
88655,USA,USA,3480,4098
88656,China,China,9889,123
88657,India,Germany,6901,1159
88658,USA,Germany,8666,1332
88659,USA,India,2899,2539
88660,India,China,5760,1049
88661,Germany,China,1311,4936
88662,USA,China,6174,4258
88663,Germany,China,3505,1611
88664,India,China,9493,1871
88665,Germany,India,8360,4857
88666,China,USA,2800,460
88667,USA,USA,8973,2403
88668,India,India,9727,3180
88669,China,USA,6363,1857
88670,Germany,China,2232,3504
88671,China,China,8715,1386
88672,Germany,China,8379,840
88673,China,India,8726,2238
88674,India,USA,6400,560
88675,China,India,6910,3357
88676,Germany,India,7227,3567
88677,India,USA,8580,3767
88678,India,India,3024,3296
88679,India,USA,6906,3965
88680,Germany,India,5452,3589
88681,Germany,Germany,362,1770
88682,Germany,USA,8381,3161
88683,Germany,China,7105,948
88684,China,Germany,7101,894
88685,India,India,3850,1939
88686,USA,India,1895,4123
88687,India,USA,8148,867
88688,Germany,USA,2865,1201
88689,China,India,3468,4004
88690,India,USA,5655,3871
88691,China,India,1191,247
88692,USA,China,7400,4252
88693,China,India,8733,3301
88694,Germany,China,2768,1460
88695,Germany,China,2813,2702
88696,USA,India,7734,2561
88697,China,Germany,8723,3594
88698,Germany,Germany,993,2382
88699,Germany,USA,4817,4913
88700,China,China,8980,2694
88701,Germany,Germany,2811,3607
88702,Germany,Germany,4987,1441
88703,China,China,6984,4093
88704,India,India,6394,1109
88705,Germany,India,4491,362
88706,India,USA,4959,4954
88707,China,USA,7262,3044
88708,USA,India,7821,403
88709,India,USA,9265,3988
88710,USA,India,3678,854
88711,China,China,545,3393
88712,China,China,1375,4152
88713,India,USA,1749,3060
88714,Germany,China,3782,1610
88715,India,USA,5208,4164
88716,India,India,9434,2533
88717,India,India,5967,4474
88718,India,China,3314,412
88719,USA,Germany,8775,2379
88720,China,Germany,6880,4451
88721,USA,USA,7576,3908
88722,China,India,7218,4259
88723,Germany,China,5335,1128
88724,Germany,USA,3367,2737
88725,India,USA,8641,3761
88726,Germany,Germany,9544,2811
88727,India,USA,9538,2451
88728,China,India,2987,4962
88729,USA,India,6196,1258
88730,India,India,2052,2509
88731,India,China,9591,533
88732,India,Germany,6635,1202
88733,India,USA,5317,4322
88734,Germany,Germany,8573,3650
88735,China,USA,1136,1642
88736,Germany,Germany,9250,140
88737,India,Germany,6107,2628
88738,USA,USA,2070,155
88739,China,Germany,5327,1163
88740,India,India,9778,2118
88741,USA,India,3454,3154
88742,India,China,7879,4956
88743,China,USA,2020,3995
88744,USA,Germany,9625,1274
88745,India,USA,5133,2115
88746,China,China,398,3157
88747,Germany,Germany,4947,738
88748,USA,USA,7643,4141
88749,China,USA,4576,1825
88750,USA,India,2656,2406
88751,India,China,4778,4094
88752,China,China,3349,2859
88753,USA,China,9164,2721
88754,India,USA,6692,2199
88755,China,India,4768,2986
88756,Germany,India,8216,4671
88757,USA,USA,9033,2228
88758,China,China,4603,2083
88759,Germany,USA,5854,3429
88760,China,Germany,4120,4477
88761,Germany,Germany,4205,2678
88762,China,USA,1408,956
88763,China,China,8765,148
88764,India,India,7705,1332
88765,USA,USA,129,198
88766,India,India,3259,640
88767,USA,India,3597,1180
88768,China,USA,387,3431
88769,Germany,India,2077,4825
88770,India,USA,266,2427
88771,China,China,9800,3187
88772,Germany,India,9954,1694
88773,India,India,8403,2136
88774,USA,India,9423,956
88775,China,India,5256,824
88776,China,Germany,5716,2020
88777,USA,India,3222,397
88778,USA,USA,2343,341
88779,China,China,8971,1048
88780,Germany,India,9459,3711
88781,China,China,8840,4656
88782,China,USA,1270,1678
88783,Germany,Germany,8653,2172
88784,China,Germany,3085,4147
88785,Germany,Germany,1487,2173
88786,India,China,8040,4724
88787,Germany,Germany,1492,297
88788,China,India,7251,4566
88789,India,Germany,2044,2727
88790,India,Germany,5647,3536
88791,Germany,USA,6195,111
88792,USA,China,2849,4316
88793,Germany,China,4994,1330
88794,Germany,USA,3092,879
88795,USA,USA,7009,498
88796,Germany,Germany,4737,1089
88797,USA,China,2591,2546
88798,USA,India,1139,4039
88799,China,China,7047,3359
88800,India,Germany,4994,3257
88801,China,China,915,3908
88802,China,USA,3278,3660
88803,India,Germany,5309,1676
88804,USA,India,1332,2741
88805,India,Germany,975,1151
88806,Germany,China,9839,809
88807,China,Germany,4244,4696
88808,Germany,USA,670,202
88809,India,India,2805,1736
88810,India,China,8872,4927
88811,China,India,7521,4742
88812,Germany,India,4061,771
88813,Germany,India,4461,595
88814,Germany,India,8629,2011
88815,China,China,2569,2973
88816,China,Germany,8820,2845
88817,USA,India,6691,3306
88818,Germany,China,7224,3166
88819,China,India,8418,4984
88820,USA,China,7461,3284
88821,Germany,India,1279,1844
88822,Germany,China,7698,921
88823,India,China,9828,4597
88824,USA,Germany,6205,4890
88825,Germany,China,4651,4329
88826,India,China,9596,103
88827,Germany,USA,7150,3153
88828,Germany,India,8184,4776
88829,USA,Germany,5946,1125
88830,USA,Germany,4249,709
88831,Germany,Germany,5341,1748
88832,USA,China,4986,421
88833,USA,India,529,3086
88834,China,China,1990,166
